Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_006
"Census Tract 18","Census Tract 18, Queens County, New York","36081001800","140","00","36","081","21",,"001800",2931,2931,42878.75,0.0683555290603663
"Census Tract 19","Census Tract 19, Queens County, New York","36081001900","140","00","36","081","21",,"001900",1076,1076,3157.635,0.340761424377256
"Census Tract 20","Census Tract 20, Queens County, New York","36081002000","140","00","36","081","21",,"002000",1797,1797,32154.54,0.0558863593190393
"Census Tract 22","Census Tract 22, Queens County, New York","36081002200","140","00","36","081","21",,"002200",2077,2077,36385.19,0.0570836621636857
"Census Tract 24","Census Tract 24, Queens County, New York","36081002400","140","00","36","081","21",,"002400",2145,2145,39160.09,0.0547751572594159
"Census Tract 25","Census Tract 25, Queens County, New York","36081002500","140","00","36","081","21",,"002500",7571,7571,100104.1,0.0756312384458924
"Census Tract 26","Census Tract 26, Queens County, New York","36081002600","140","00","36","081","21",,"002600",2055,2055,35955.05,0.057154704963884
"Census Tract 28","Census Tract 28, Queens County, New York","36081002800","140","00","36","081","21",,"002800",3033,3033,35265.38,0.0860050316835445
"Census Tract 30","Census Tract 30, Queens County, New York","36081003000","140","00","36","081","21",,"003000",1399,1399,32819.7,0.0426268384255062
"Census Tract 31","Census Tract 31, Queens County, New York","36081003100","140","00","36","081","21",,"003100",1388,1388,21792.44,0.0636918008886528
"Census Tract 32","Census Tract 32, Queens County, New York","36081003200","140","00","36","081","21",,"003200",1504,1504,23311.72,0.064516901236608
"Census Tract 33","Census Tract 33, Queens County, New York","36081003300","140","00","36","081","21",,"003300",2474,2474,12605.75,0.196259596569559
"Census Tract 34","Census Tract 34, Queens County, New York","36081003400","140","00","36","081","21",,"003400",2201,2201,26640.14,0.0826196878132254
"Census Tract 36","Census Tract 36, Queens County, New York","36081003600","140","00","36","081","21",,"003600",3295,3295,47409.59,0.0695007081113889
"Census Tract 37","Census Tract 37, Queens County, New York","36081003700","140","00","36","081","21",,"003700",0,0,0,0.164494198428719
"Census Tract 38","Census Tract 38, Queens County, New York","36081003800","140","00","36","081","21",,"003800",2287,2287,33615.97,0.068033133744249
"Census Tract 39","Census Tract 39, Queens County, New York","36081003900","140","00","36","081","21",,"003900",1592,1592,28055.12,0.0567454366583938
"Census Tract 40.01","Census Tract 40.01, Queens County, New York","36081004001","140","00","36","081","21",,"004001",2134,2134,31705.35,0.0673072616552664
"Census Tract 40.02","Census Tract 40.02, Queens County, New York","36081004002","140","00","36","081","21",,"004002",1270,1270,25475.03,0.0498527406304585
"Census Tract 42","Census Tract 42, Queens County, New York","36081004200","140","00","36","081","21",,"004200",4120,4120,53277.3,0.0773312463223768
"Census Tract 43","Census Tract 43, Queens County, New York","36081004300","140","00","36","081","21",,"004300",2437,2437,36951.52,0.0659512708166988
"Census Tract 44.01","Census Tract 44.01, Queens County, New York","36081004401","140","00","36","081","21",,"004401",3500,3500,34705.71,0.100847957596715
"Census Tract 45","Census Tract 45, Queens County, New York","36081004500","140","00","36","081","21",,"004500",2975,2975,34964.42,0.0850864946092414
"Census Tract 47","Census Tract 47, Queens County, New York","36081004700","140","00","36","081","21",,"004700",3984,3984,57564.92,0.0692088148670959
"Census Tract 50","Census Tract 50, Queens County, New York","36081005000","140","00","36","081","21",,"005000",29,29,490.5633,0.0591157179106621
"Census Tract 51","Census Tract 51, Queens County, New York","36081005100","140","00","36","081","21",,"005100",2231,2231,42139.27,0.0529434885412597
"Census Tract 52","Census Tract 52, Queens County, New York","36081005200","140","00","36","081","21",,"005200",2751,2751,54553.41,0.0504276467690198
"Census Tract 53","Census Tract 53, Queens County, New York","36081005300","140","00","36","081","21",,"005300",5340,5340,70385.48,0.0758679190791618
"Census Tract 54","Census Tract 54, Queens County, New York","36081005400","140","00","36","081","21",,"005400",5257,5257,32439.8,0.162054032682777
"Census Tract 55","Census Tract 55, Queens County, New York","36081005500","140","00","36","081","21",,"005500",1067,1067,16651.91,0.0640767447571186
"Census Tract 57","Census Tract 57, Queens County, New York","36081005700","140","00","36","081","21",,"005700",4321,4321,50058.54,0.086318932751812
"Census Tract 58","Census Tract 58, Queens County, New York","36081005800","140","00","36","081","21",,"005800",5414,5414,23448.56,0.230888328440132
"Census Tract 59","Census Tract 59, Queens County, New York","36081005900","140","00","36","081","21",,"005900",4169,4169,56767.05,0.0734404947049948
"Census Tract 61","Census Tract 61, Queens County, New York","36081006100","140","00","36","081","21",,"006100",5644,5644,74943.56,0.0753100014363001
"Census Tract 62.01","Census Tract 62.01, Queens County, New York","36081006201","140","00","36","081","21",,"006201",5128,5128,33446.8,0.153318084871436
"Census Tract 62.02","Census Tract 62.02, Queens County, New York","36081006202","140","00","36","081","21",,"006202",6253,6253,14043.5,0.445259205834158
"Census Tract 63","Census Tract 63, Queens County, New York","36081006300","140","00","36","081","21",,"006300",5949,5949,72506.45,0.0820478704920641
"Census Tract 65.01","Census Tract 65.01, Queens County, New York","36081006501","140","00","36","081","21",,"006501",3676,3676,85453.45,0.0430175738265969
"Census Tract 65.02","Census Tract 65.02, Queens County, New York","36081006502","140","00","36","081","21",,"006502",3853,3853,65068.03,0.0592149461696348
"Census Tract 69","Census Tract 69, Queens County, New York","36081006900","140","00","36","081","21",,"006900",4611,4611,56585.27,0.0814876362361524
"Census Tract 71","Census Tract 71, Queens County, New York","36081007100","140","00","36","081","21",,"007100",3963,3963,52574.52,0.0753787276234485
"Census Tract 73","Census Tract 73, Queens County, New York","36081007300","140","00","36","081","21",,"007300",4231,4231,77412.75,0.0546550794829937
"Census Tract 75","Census Tract 75, Queens County, New York","36081007500","140","00","36","081","21",,"007500",4116,4116,82491.61,0.0498959840740575
"Census Tract 77","Census Tract 77, Queens County, New York","36081007700","140","00","36","081","21",,"007700",1478,1478,30219.32,0.0489091069147811
"Census Tract 79","Census Tract 79, Queens County, New York","36081007900","140","00","36","081","21",,"007900",3493,3493,56362.67,0.0619736462099438
"Census Tract 81","Census Tract 81, Queens County, New York","36081008100","140","00","36","081","21",,"008100",1188,1188,27574.05,0.0430839834006953
"Census Tract 83","Census Tract 83, Queens County, New York","36081008300","140","00","36","081","21",,"008300",2950,2950,39962.89,0.0738184887343107
"Census Tract 85","Census Tract 85, Queens County, New York","36081008500","140","00","36","081","21",,"008500",1270,1270,12046.72,0.10542288226818
"Census Tract 86","Census Tract 86, Queens County, New York","36081008600","140","00","36","081","21",,"008600",2811,2811,22327.35,0.125899425016641
"Census Tract 87","Census Tract 87, Queens County, New York","36081008700","140","00","36","081","21",,"008700",4582,4582,44854.8,0.102151824641659
"Census Tract 88","Census Tract 88, Queens County, New York","36081008800","140","00","36","081","21",,"008800",3095,3095,18010.8,0.171841336716618
"Census Tract 91","Census Tract 91, Queens County, New York","36081009100","140","00","36","081","21",,"009100",2796,2796,37720.82,0.0741235094525534
"Census Tract 94","Census Tract 94, Queens County, New York","36081009400","140","00","36","081","21",,"009400",2834,2834,42257.89,0.0670644033871972
"Census Tract 95","Census Tract 95, Queens County, New York","36081009500","140","00","36","081","21",,"009500",2289,2289,36037.66,0.0635168966033819
"Census Tract 96","Census Tract 96, Queens County, New York","36081009600","140","00","36","081","21",,"009600",3135,3135,39326.06,0.0797181299681697
"Census Tract 97","Census Tract 97, Queens County, New York","36081009700","140","00","36","081","21",,"009700",3580,3580,45945.89,0.0779177355261878
"Census Tract 98","Census Tract 98, Queens County, New York","36081009800","140","00","36","081","21",,"009800",2688,2688,51284.25,0.0524137563571723
"Census Tract 99","Census Tract 99, Queens County, New York","36081009900","140","00","36","081","21",,"009900",3,3,27.63273,0.10856691227913
"Census Tract 100","Census Tract 100, Queens County, New York","36081010000","140","00","36","081","21",,"010000",3571,3571,41409.1,0.0862370790907139
"Census Tract 101","Census Tract 101, Queens County, New York","36081010100","140","00","36","081","21",,"010100",2552,2552,38259.59,0.0667022395470558
"Census Tract 102","Census Tract 102, Queens County, New York","36081010200","140","00","36","081","21",,"010200",2677,2677,32420.42,0.0825714250413515
"Census Tract 103","Census Tract 103, Queens County, New York","36081010300","140","00","36","081","21",,"010300",3934,3934,35853.83,0.109723288293228
"Census Tract 104","Census Tract 104, Queens County, New York","36081010400","140","00","36","081","21",,"010400",3147,3147,43709.07,0.0719987891835792
"Census Tract 105","Census Tract 105, Queens County, New York","36081010500","140","00","36","081","21",,"010500",4244,4244,55535.73,0.0764192729850486
"Census Tract 106","Census Tract 106, Queens County, New York","36081010600","140","00","36","081","21",,"010600",3427,3427,51303.05,0.0667991511929785
"Census Tract 107.01","Census Tract 107.01, Queens County, New York","36081010701","140","00","36","081","21",,"010701",0,0,0,0.556579412723148
"Census Tract 108","Census Tract 108, Queens County, New York","36081010800","140","00","36","081","21",,"010800",2980,2980,48971.88,0.0608512471872457
"Census Tract 110","Census Tract 110, Queens County, New York","36081011000","140","00","36","081","21",,"011000",3075,3075,48255.09,0.063723847369177
"Census Tract 111","Census Tract 111, Queens County, New York","36081011100","140","00","36","081","21",,"011100",3050,3050,52405.6,0.058199883551584
"Census Tract 112","Census Tract 112, Queens County, New York","36081011200","140","00","36","081","21",,"011200",2358,2358,32236.09,0.0731478292563518
"Census Tract 113","Census Tract 113, Queens County, New York","36081011300","140","00","36","081","21",,"011300",4234,4234,61373.71,0.0689871922186512
"Census Tract 114","Census Tract 114, Queens County, New York","36081011400","140","00","36","081","21",,"011400",1330,1330,28345.24,0.0469214529179286
"Census Tract 115","Census Tract 115, Queens County, New York","36081011500","140","00","36","081","21",,"011500",2325,2325,32451.79,0.0716447334891127
"Census Tract 116","Census Tract 116, Queens County, New York","36081011600","140","00","36","081","21",,"011600",2178,2178,40381.94,0.053934998926636
"Census Tract 117","Census Tract 117, Queens County, New York","36081011700","140","00","36","081","21",,"011700",3848,3848,46806.06,0.0822115778142601
"Census Tract 118","Census Tract 118, Queens County, New York","36081011800","140","00","36","081","21",,"011800",2628,2628,42090.97,0.0624361966155828
"Census Tract 119","Census Tract 119, Queens County, New York","36081011900","140","00","36","081","21",,"011900",1701,1701,39519.63,0.0430418982636213
