ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape_STAr,Shape_STLe
"36",NEW YORK,NY,"36081",Queens,"36081017100","Census Tract 171, Queens County, New York",0.482223637308,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"5989",0.0001341979345,0.079027596066
"36",NEW YORK,NY,"36081",Queens,"36081021900","Census Tract 219, Queens County, New York",0.495564233612,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"5497",0.0001447966135,0.0639184058812
"36",NEW YORK,NY,"36081",Queens,"36081024600","Census Tract 246, Queens County, New York",0.117197014978,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"3946",3.1983391e-05,0.0259731414793
"36",NEW YORK,NY,"36081",Queens,"36081029900","Census Tract 299, Queens County, New York",0.15762807201,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"514",4.39142185e-05,0.0270485816764
"36",NEW YORK,NY,"36081",Queens,"36081033100","Census Tract 331, Queens County, New York",1.09541384522,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"10425",0.0005373901575,0.108027986945
"36",NEW YORK,NY,"36081",Queens,"36081038301","Census Tract 383.01, Queens County, New York",0.216279668524,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"1096",7.42839835e-05,0.0353609440807
"36",NEW YORK,NY,"36081",Queens,"36081038302","Census Tract 383.02, Queens County, New York",1.73082113442,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"5235",0.000612463092,0.170451890612
"36",NEW YORK,NY,"36081",Queens,"36081042600","Census Tract 426, Queens County, New York",0.201432888318,"488","115","0","12","0","12","120","44","0","12","16222","6277","123","62","299","105","0","12","81","43","0",17,"309",130.6,"26",48.8,"0",17,"0","12","0",17,"0","12","488","115",91.6,17.2,0,53.3,16222,6277,25.7,14.7,61.3,11.5,0,2.5,61.8,31.3,0,-999,63.3,22.2,5.3,9.9,0,-999,-999,-999,0,-999,-999,-999,100,0,0.9997,0,0.9052,0.8842,2.7891,0.7491,0.9964,0,0.9997,0,1.9961,0.4831,0.7639,0.7695,1.5334,0.8046,0,-999,0,-999,0.9975,-999,-999,-999,-999,"1","0","1","0","2","1","0","1","0","2","0","0","0","0","-999","0","-999","1","-999","-999","20","30",15.3,20.7,"1016",5.6322208e-05,0.0312325716253
"36",NEW YORK,NY,"36081",Queens,"36081061302","Census Tract 613.02, Queens County, New York",0.188044415366,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"270",5.27586715e-05,0.0318476496891
"36",NEW YORK,NY,"36081",Queens,"36081062400","Census Tract 624, Queens County, New York",0.19772476471,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"129",5.54137625e-05,0.0376910670178
"36",NEW YORK,NY,"36081",Queens,"36081064102","Census Tract 641.02, Queens County, New York",0.86020629835,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"957",0.0002378533915,0.0969391819693
"36",NEW YORK,NY,"36081",Queens,"36081065501","Census Tract 655.01, Queens County, New York",0.31354764267,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"247",8.6050044e-05,0.0368442386481
"36",NEW YORK,NY,"36081",Queens,"36081071600","Census Tract 716, Queens County, New York",7.07304385091,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"41539",0.0020449644215,0.251296630358
"36",NEW YORK,NY,"36081",Queens,"36081079300","Census Tract 793, Queens County, New York",0.33597051632,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"180",9.90427605e-05,0.044873041821
"36",NEW YORK,NY,"36081",Queens,"36081091602","Census Tract 916.02, Queens County, New York",0.493283142996,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"14",0.000133900981373,0.0548724022808
"36",NEW YORK,NY,"36081",Queens,"36081099900","Census Tract 999, Queens County, New York",0.250341973066,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"90",7.0351949734e-05,0.036324716597
"36",NEW YORK,NY,"36081",Queens,"36081107202","Census Tract 1072.02, Queens County, New York",2.60844179127,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"29",0.0025446601365,0.387989128125
"36",NEW YORK,NY,"36081",Queens,"36081121100","Census Tract 1211, Queens County, New York",0.378271465338,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"154",0.0001105224615,0.0516566605941
"36",NEW YORK,NY,"36081",Queens,"36081128300","Census Tract 1283, Queens County, New York",0.76136611686,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"274",0.000211474034,0.0898482866281
"36",NEW YORK,NY,"36081",Queens,"36081138502","Census Tract 1385.02, Queens County, New York",0.909198008926,"40","18","0","12","0","12","23","25","0","12","19598","20120","7","17","24","25","0","12","24","25","0",17,"15",35.8,"0",48,"0",17,"0","12","0",17,"0","12","40","18",57.5,57.5,0,71.9,19598,20120,21.9,60.4,60,58.3,0,30,60,58.3,0,-999,37.5,87.9,0,120,0,-999,-999,-999,0,-999,-999,-999,100,0,0.9927,0,0.8182,0.831,2.6419,0.7071,0.9961,0,0.9997,0,1.9958,0.4829,0.5809,0,0.5809,0.2741,0,-999,0,-999,0.9975,-999,-999,-999,-999,"1","0","0","0","1","1","0","1","0","2","0","0","0","0","-999","0","-999","1","-999","-999","0","12",0,46.9,"239",0.0002548632615,0.115517359146
"36",NEW YORK,NY,"36081",Queens,"36081990100","Census Tract 9901, Queens County, New York",0,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"0",2.164436456e-05,0.0203155906482
"36",NEW YORK,NY,"36085",Richmond,"36085015400","Census Tract 154, Richmond County, New York",0.857421344624,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"29",0.000331123821352,0.0905259382956
"36",NEW YORK,NY,"36119",Westchester,"36119005600","Census Tract 56, Westchester County, New York",0.120647608552,"0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0",17,"0",17,"0",48,"0",17,"0","12","0",17,"0","12","0","12",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12",-999,-999,"0",4.420211735e-05,0.0274285922752
"36",NEW YORK,NY,"36119",Westchester,"36119985000","Census Tract 9850, Westchester County, New York",0.71397016585,"2436","283","0","12","0","12","0","12","216","94","3695","550","0","12","0","12","79","59","275","101","0",17,"973",335.9,"24",49.8,"0",17,"0","12","0",17,"0","12","2436","283",-999,-999,19.9,8.1,3695,550,0,54.1,0,1.3,3.2,2.4,11.3,3.7,0,-999,39.9,13,1,2,0,-999,-999,-999,0,-999,-999,-999,100,0,-999,0.981,0.9984,0,-999,-999,0,0.0127,0.4038,0,0.4165,0.0146,0.6021,0.4326,1.0347,0.5403,0,-999,0,-999,0.9975,-999,-999,-999,-999,"-999","1","1","0","-999","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","126","62",5.2,2.6,"6371",0.0001971582045,0.066188601802
"34",NEW JERSEY,NJ,"34003",Bergen,"34003001000","Census Tract 10, Bergen County, New Jersey",3.09709904621,"6762","24","2403","161","2254","131","109","115","197","98","71890","9416","102","56","909","185","1953","157","470","156","98",71.2,"1086",174.7,"59",74,"107",76.9,"0","17","9",22,"104","71","98","74",1.6,1.7,5.9,2.9,71890,9416,2.3,1.3,13.4,2.7,28.9,2.3,7.1,2.4,4.3,3.1,16.1,2.6,0.9,1.1,4.5,3.2,0,1.3,0.4,1,4.6,3.1,1.4,1.1,0.0207,0.567,0.0314,0.0736,0.6927,0.1019,0.3862,0.8684,0.114,0.2095,1.5781,0.2256,0.3117,0.4116,0.7233,0.3525,0.4949,0,0.1999,0.4466,0.7313,1.8727,0.3093,4.8668,0.154,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","84",1.8,1.3,"8126",0.000862050698,0.137474141774
"34",NEW JERSEY,NJ,"34003",Bergen,"34003002100","Census Tract 21, Bergen County, New Jersey",6.40097965174,"1513","149","599","44","525","47","170","92","36","25","84451","16675","83","58","415","71","350","86","97","37","42",27.7,"726",191.9,"67",49.8,"0",17,"0","12","0",17,"21","18","0","12",11.2,6,5.5,3.7,84451,16675,7.6,5,27.4,5.1,23.1,5.2,6.4,2.4,8,5.2,48,11.8,4.7,3.5,0,2.8,0,5.3,0,3.2,4,3.4,0,0.8,0.4661,0.5217,0.0167,0.3735,1.378,0.3154,0.9428,0.5609,0.0813,0.5069,2.0919,0.5519,0.6674,0.748,1.4154,0.7444,0,0,0,0.3964,0,0.3964,0.0158,5.2817,0.2069,"0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","40","37",2.6,2.4,"1065",0.0025458656062,0.245013668069
"34",NEW JERSEY,NJ,"34003",Bergen,"34003002300","Census Tract 23, Bergen County, New Jersey",2.78502978809,"5819","21","2193","148","2133","141","225","145","64","52","65114","8334","239","92","1220","211","1162","209","412","123","116",61.3,"2037",252.9,"417",177.7,"236",71.9,"15","25","11",24,"84","57","207","139",4,2.6,2.1,1.7,65114,8334,5.6,2.1,21,3.6,20,3.6,7.3,2.2,5.4,2.9,35,4.3,7.4,3.1,10.8,3.2,0.7,1.2,0.5,1.1,3.9,2.7,3.6,2.4,0.1153,0.0938,0.0453,0.2589,0.5133,0.0555,0.8103,0.3357,0.1245,0.3022,1.5727,0.2231,0.5562,0.8246,1.3808,0.7268,0.6637,0.4938,0.2179,0.3876,0.8663,2.6293,0.6352,6.0961,0.3262,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210","96",3.7,1.7,"4565",0.000772223463,0.13816375527
"34",NEW JERSEY,NJ,"34003",Bergen,"34003003100","Census Tract 31, Bergen County, New Jersey",0.48002517252,"5154","222","1756","62","1688","73","253","154","130","62","35543","4026","191","83","865","102","1070","162","375","94","79",67.3,"3096",467.1,"359",142.7,"61",51,"0","17","9",22,"112","75","6","4",4.9,3,4.7,2.1,35543,4026,5.3,2.2,16.8,1.9,20.8,3,7.3,1.8,4.7,4,60.1,8.7,7.3,2.9,3.5,2.9,0,1.8,0.5,1.3,6.6,4.4,0.1,0.1,0.1626,0.4219,0.303,0.2422,1.1297,0.2357,0.5939,0.3898,0.1245,0.2415,1.3497,0.1283,0.7457,0.8224,1.5681,0.8214,0.4566,0,0.2179,0.5795,0.3791,1.6331,0.2232,5.6806,0.2628,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","174",5.8,3.3,"1785",0.0001311994855,0.051902149463
"34",NEW JERSEY,NJ,"34003",Bergen,"34003003200","Census Tract 32, Bergen County, New Jersey",0.479158759632,"5002","348","1799","72","1765","74","407","185","94","70","33627","3812","324","146","715","114","810","113","239","84","123",76.4,"3827",430.2,"450",159.6,"366",107.9,"0","17","106",53.1,"164","73","7","3",8.1,3.9,2.9,2.1,33627,3812,8.7,4,14.3,2.3,16.2,2,4.8,1.7,7,4.3,76.5,6.8,9.3,3.2,20.3,5.9,0,1.8,6,3,9.3,4.1,0.1,0.1,0.3255,0.1818,0.3476,0.4314,1.2863,0.2864,0.4395,0.1484,0.0305,0.4319,1.0503,0.0586,0.8334,0.8594,1.6928,0.8803,0.798,0,0.8254,0.6984,0.3791,2.7009,0.6677,6.7303,0.4257,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","809","318",16.2,6,"5484",0.000132011502,0.0634458950054
